customer_id,full_name,nationality,region,customer_segment,risk_level,kyc_level,status,created_at
CUST004259,David Adams,Kenyan,Mukono,retail,low,Tier3,active,2024-04-07
CUST004260,Catherine Isabirye,Ugandan,Wakiso,retail,medium,Tier3,restricted,2023-11-04
CUST004261,Jacob Nsereko,Ugandan,Masaka,retail,high,Tier2,restricted,2023-11-14
CUST004262,Gerald Ladu,Ugandan,Kyegegwa,retail,high,Tier3,active,2023-03-18
CUST004263,Nakkazi Nakaggwa,Ugandan,Mityana,retail,high,Tier2,active,2024-11-14
CUST004264,James King,South Sudanese,Jinja,retail,high,Tier2,active,2024-11-30
CUST004265,Caroline Muhangi,Ugandan,Arua,retail,medium,Tier3,dormant,2025-08-12
CUST004266,Naggayi Nakabuye,Ugandan,Iganga,retail,medium,Tier1,active,2025-03-19
CUST004267,Atwine Mugabi,Ugandan,Bundibugyo,retail,high,Tier2,active,2024-07-13
CUST004268,Charles Mayanja,Ugandan,Mukono,retail,high,Tier3,restricted,2025-04-08
CUST004269,Evelyn Davis,Kenyan,Wakiso,retail,high,Tier1,active,2023-11-13
CUST004270,Grace Natukunda,Ugandan,Wakiso,retail,medium,Tier3,active,2024-03-08
CUST004271,Sophia Balikuddembe,Ugandan,Wakiso,retail,medium,Tier3,active,2025-05-05
CUST004272,Patrick Byaruhanga,Ugandan,Mbarara,retail,high,Tier1,active,2023-07-15
CUST004273,Naava Kansiime,Ugandan,Wakiso,retail,low,Tier1,restricted,2024-12-24
CUST004274,Lilian Obua,Ugandan,Mukono,retail,high,Tier2,dormant,2024-10-31
CUST004275,Hellen Naggenda,Ugandan,Mpigi,retail,medium,Tier1,active,2023-01-18
CUST004276,Vanessa Wanyama,Ugandan,Mityana,retail,low,Tier3,active,2024-11-27
CUST004277,Harriet Nakacwa,Ugandan,Kampala,retail,medium,Tier1,dormant,2023-08-23
CUST004278,Elijah Namagombe,Ugandan,Kampala,retail,high,Tier1,restricted,2024-09-25
CUST004279,Sharifah Kalibbala,Ugandan,Mbarara,retail,low,Tier1,active,2023-12-04
CUST004280,Apollo Otim,Ugandan,Moroto,retail,medium,Tier3,active,2024-11-30
CUST004281,Naggayi Nabirye,Ugandan,Kalangala,retail,low,Tier3,active,2025-03-15
CUST004282,Nakanwagi Arinaitwe,Ugandan,Masaka,retail,low,Tier3,active,2025-09-24
CUST004283,Daniel Tindyebwa,Ugandan,Kalangala,retail,medium,Tier1,dormant,2024-01-21
CUST004284,Mercy Oloya,Ugandan,Mbale,retail,high,Tier3,dormant,2023-11-12
CUST004285,Catherine Ocaya,Ugandan,Kampala,retail,medium,Tier1,active,2023-08-29
CUST004286,Stephen Nanyonjo,Ugandan,Kyotera,retail,medium,Tier3,restricted,2025-06-28
CUST004287,Lucas Jackson,Sudanese,Jinja,retail,low,Tier3,active,2024-01-19
CUST004288,Elizabeth Nakitto,Ugandan,Masaka,retail,low,Tier2,active,2025-08-16
CUST004289,Joy Kasule,Ugandan,Wakiso,retail,medium,Tier2,active,2024-06-01
CUST004290,Tabitha Wandera,Ugandan,Masaka,retail,medium,Tier2,dormant,2023-12-03
CUST004291,James Kamara,Ugandan,Wakiso,retail,low,Tier1,dormant,2026-01-19
CUST004292,Daniel Bategeka,Ugandan,Fort Portal,retail,medium,Tier3,restricted,2024-06-18
CUST004293,Fred Yiga,Ugandan,Sembabule,retail,medium,Tier1,restricted,2024-10-04
CUST004294,Joshua Okot,Ugandan,Mukono,retail,medium,Tier2,active,2024-07-19
CUST004295,Harriet Nakandi,Ugandan,Hoima,retail,low,Tier3,active,2024-09-27
CUST004296,Joan Ladu,Ugandan,Mukono,retail,low,Tier3,active,2025-12-30
CUST004297,Ben Ssekandi,Ugandan,Kampala,retail,high,Tier1,restricted,2025-03-11
CUST004298,Nakanwagi Kahinda,Ugandan,Soroti,retail,low,Tier1,active,2023-07-02
CUST004299,Michael Nakafeero,Ugandan,Bukomansimbi,retail,low,Tier1,active,2025-07-30
CUST004300,Noah Taylor,Burundian,Sembabule,retail,low,Tier1,dormant,2024-06-06
CUST004301,Stephen Yiga,Ugandan,Gulu,retail,low,Tier1,active,2025-03-21
CUST004302,Jacob Tumusiime,Ugandan,Mbarara,retail,low,Tier1,active,2024-06-16
CUST004303,Daniel White,Indian,Mukono,retail,medium,Tier3,active,2025-09-05
CUST004304,George Ainomugisha,Ugandan,Mukono,retail,medium,Tier3,dormant,2023-07-29
CUST004305,Prisca Kisitu,Ugandan,Wakiso,retail,low,Tier3,active,2024-06-07
CUST004306,Nakintu Tumuhimbise,Ugandan,Masaka,retail,medium,Tier3,active,2024-09-11
CUST004307,Mildred Obua,Ugandan,Iganga,retail,low,Tier1,active,2023-07-08
CUST004308,Yusuf Naggenda,Ugandan,Soroti,retail,high,Tier2,active,2025-01-14
CUST004309,James Miller,Tanzanian,Hoima,retail,medium,Tier1,active,2024-06-15
CUST004310,Warren Tumusiime,Ugandan,Wakiso,retail,low,Tier3,active,2024-10-03
CUST004311,Atwine Obua,Ugandan,Tororo,retail,high,Tier2,restricted,2024-09-04
CUST004312,Noah Tabaaro,Ugandan,Lyantonde,retail,high,Tier2,dormant,2025-08-19
CUST004313,Susan Byarugaba,Ugandan,Moroto,retail,medium,Tier3,active,2024-08-19
CUST004314,Judy Mugabi,Ugandan,Jinja,retail,high,Tier3,active,2024-06-15
CUST004315,Ronald Kayemba,Ugandan,Nebbi,retail,medium,Tier1,dormant,2026-02-09
CUST004316,Gertrude Ssewanyana,Ugandan,Masaka,retail,high,Tier3,active,2026-03-31
CUST004317,Esther Nakaggwa,Ugandan,Mbale,retail,medium,Tier3,active,2024-09-03
CUST004318,Peace Nakkazi,Ugandan,Mpigi,retail,low,Tier2,active,2024-06-03
CUST004319,Namirembe Kansiime,Ugandan,Gomba,retail,high,Tier3,active,2024-05-23
CUST004320,Lawrence Luyiga,Ugandan,Jinja,retail,low,Tier3,active,2024-02-02
CUST004321,Fred Acen,Ugandan,Mukono,retail,high,Tier1,restricted,2024-03-04
CUST004322,Peace Nakiyingi,Ugandan,Jinja,retail,low,Tier1,dormant,2025-10-22
CUST004323,Elizabeth Atim,Ugandan,Tororo,retail,medium,Tier1,restricted,2024-05-13
CUST004324,Nicholas Tindyebwa,Ugandan,Mukono,retail,low,Tier1,active,2024-11-25
CUST004325,Namazzi Kafuko,Ugandan,Mbale,retail,low,Tier2,active,2026-03-10
CUST004326,Francis Ssenfuma,Ugandan,Arua,retail,high,Tier1,active,2023-09-03
CUST004327,Proscovia Malinga,Ugandan,Jinja,retail,high,Tier2,active,2026-01-07
CUST004328,Natukunda Atim,Ugandan,Kyegegwa,retail,high,Tier2,restricted,2023-01-30
CUST004329,Yasin Muhangi,Ugandan,Wakiso,retail,medium,Tier2,restricted,2023-09-24
CUST004330,Daniel Kasule,Ugandan,Mbarara,retail,high,Tier2,dormant,2024-05-14
CUST004331,Nakkazi Bategeka,Ugandan,Bukomansimbi,retail,high,Tier1,dormant,2024-08-11
CUST004332,Walter Atim,Ugandan,Mbarara,retail,medium,Tier3,active,2025-08-19
CUST004333,Warren Ladu,Ugandan,Kotido,retail,low,Tier1,restricted,2024-09-08
CUST004334,Joshua Naddumba,Ugandan,Lwengo,retail,medium,Tier3,active,2024-02-25
CUST004335,Tabitha Gitta,Ugandan,Mbale,retail,medium,Tier1,active,2024-12-02
CUST004336,Joseph Magezi,Ugandan,Jinja,retail,high,Tier2,active,2024-05-22
CUST004337,Judy Ibanda,Ugandan,Butambala,retail,low,Tier3,dormant,2025-09-20
CUST004338,Lucas Walker,Kenyan,Hoima,retail,medium,Tier3,active,2024-10-04
CUST004339,Amelia Smith,South Sudanese,Jinja,retail,medium,Tier3,active,2024-06-27
CUST004340,Ali Walker,Tanzanian,Lwengo,retail,medium,Tier3,active,2023-11-22
CUST004341,Joy Kansiime,Ugandan,Kampala,retail,high,Tier2,restricted,2025-03-23
CUST004342,Janet Kagimu,Ugandan,Tororo,retail,low,Tier3,active,2023-04-27
CUST004343,Olivia Adams,Kenyan,Kamuli,retail,high,Tier1,active,2024-05-03
CUST004344,Lydia Twinamatsiko,Ugandan,Mbarara,retail,high,Tier1,dormant,2024-03-13
CUST004345,Saul Nakisige,Ugandan,Fort Portal,retail,medium,Tier2,active,2023-01-29
CUST004346,Ian Kalyango,Ugandan,Mbale,retail,low,Tier1,active,2026-03-28
CUST004347,Harriet Muwanga,Ugandan,Mukono,retail,high,Tier3,active,2025-03-17
CUST004348,Abel Walakira,Ugandan,Kibale,retail,low,Tier2,dormant,2025-01-31
CUST004349,Ruth Nsubuga,Ugandan,Kampala,retail,medium,Tier3,active,2023-07-13
CUST004350,Gift Kikomeko,Ugandan,Kyegegwa,retail,high,Tier1,active,2023-06-21
CUST004351,Nakuya Okello,Ugandan,Kampala,retail,low,Tier3,active,2025-10-31
CUST004352,Olivia Young,Kenyan,Wakiso,retail,medium,Tier3,active,2026-01-21
CUST004353,Hope Kikomeko,Ugandan,Wakiso,retail,high,Tier3,dormant,2026-02-21
CUST004354,Sarah Kalyango,Ugandan,Kampala,retail,low,Tier2,active,2025-04-07
CUST004355,Nicholas Atwine,Ugandan,Kampala,retail,high,Tier2,active,2025-05-12
CUST004356,Judy Komakech,Ugandan,Mukono,retail,high,Tier1,active,2024-11-06
CUST004357,Olivia Katusiime,Ugandan,Fort Portal,retail,high,Tier3,active,2024-11-01
CUST004358,Racheal Atim,Ugandan,Wakiso,retail,low,Tier1,dormant,2023-03-02
CUST004359,Noah Walker,Rwandan,Lwengo,retail,medium,Tier1,restricted,2025-12-16
CUST004360,Florence Obua,Ugandan,Mityana,retail,low,Tier3,active,2023-02-16
CUST004361,Hellen Nakiyingi,Ugandan,Kampala,retail,medium,Tier2,restricted,2025-05-02
CUST004362,George Nakyanzi,Ugandan,Mbarara,retail,low,Tier1,active,2025-01-16
CUST004363,Caroline Kijjambu,Ugandan,Mbarara,retail,low,Tier1,active,2023-06-29
CUST004364,Diana Namyalo,Ugandan,Masaka,retail,medium,Tier1,active,2023-08-09
CUST004365,Elizabeth Nabukenya,Ugandan,Jinja,retail,high,Tier2,dormant,2024-11-10
CUST004366,Apollo Muwanga,Ugandan,Gulu,retail,medium,Tier2,active,2023-02-22
CUST004367,Nabasirye Matovu,Ugandan,Jinja,retail,high,Tier1,dormant,2023-11-11
CUST004368,Nakimera Atwine,Ugandan,Mityana,retail,medium,Tier1,active,2026-03-27
CUST004369,John Luyiga,Ugandan,Masaka,retail,medium,Tier1,active,2026-03-12
CUST004370,Michael Clark,South Sudanese,Bundibugyo,retail,medium,Tier3,active,2025-08-08
CUST004371,Hope Nassaka,Ugandan,Kampala,retail,high,Tier1,active,2025-12-06
CUST004372,Nambooze Tindyebwa,Ugandan,Mukono,retail,low,Tier1,active,2025-12-23
CUST004373,Timothy Kijjambu,Ugandan,Kasese,retail,low,Tier3,active,2025-07-22
CUST004374,Lawrence Muwonge,Ugandan,Kotido,retail,low,Tier2,dormant,2023-03-29
CUST004375,Namirembe Mugerwa,Ugandan,Kibale,retail,high,Tier3,active,2024-07-17
CUST004376,Elijah Achola,Ugandan,Wakiso,retail,low,Tier1,active,2024-05-30
CUST004377,Victor Nabukenya,Ugandan,Mbarara,retail,high,Tier2,active,2025-10-04
CUST004378,Peace Matovu,Ugandan,Jinja,retail,low,Tier1,active,2024-12-26
CUST004379,Deborah Achola,Ugandan,Masaka,retail,high,Tier1,restricted,2023-07-28
CUST004380,Caleb Kaddu,Ugandan,Iganga,retail,low,Tier1,active,2025-03-26
CUST004381,Oliver Namaganda,Ugandan,Wakiso,retail,high,Tier2,active,2024-12-17
CUST004382,Walter Nabweteme,Ugandan,Gulu,retail,high,Tier1,active,2023-07-17
CUST004383,Sheila Wabwire,Ugandan,Masaka,retail,high,Tier1,active,2023-09-10
CUST004384,Nakato Kamanzi,Ugandan,Kamuli,retail,low,Tier2,restricted,2025-12-04
CUST004385,Ian Wanyama,Ugandan,Hoima,retail,high,Tier2,restricted,2025-06-08
CUST004386,Abraham Magezi,Ugandan,Wakiso,retail,low,Tier2,active,2026-03-25
CUST004387,Faith Ntale,Ugandan,Kyenjojo,retail,medium,Tier2,active,2024-03-27
CUST004388,Martin Kikomeko,Ugandan,Arua,retail,low,Tier3,active,2024-07-21
CUST004389,Maria Mirembe,Ugandan,Wakiso,retail,medium,Tier2,restricted,2023-12-06
CUST004390,Vanessa Mugerwa,Ugandan,Kalangala,retail,high,Tier2,active,2023-12-16
CUST004391,Jackline Kamara,Ugandan,Hoima,retail,high,Tier1,active,2024-03-21
CUST004392,Sophia Jones,Tanzanian,Mukono,retail,high,Tier2,dormant,2024-10-11
CUST004393,Janet Waiswa,Ugandan,Iganga,retail,high,Tier2,dormant,2025-05-08
CUST004394,Winnie Nakaggwa,Ugandan,Lira,retail,high,Tier2,restricted,2025-02-24
CUST004395,Naava Ntale,Ugandan,Kampala,retail,medium,Tier1,restricted,2024-10-14
CUST004396,Caleb Mitala,Ugandan,Masaka,retail,medium,Tier2,restricted,2025-08-27
CUST004397,Nakintu Gitta,Ugandan,Mukono,retail,medium,Tier2,restricted,2024-07-23
CUST004398,Naggayi Gitta,Ugandan,Kampala,retail,high,Tier3,active,2023-09-30
CUST004399,Doreen Mulindwa,Ugandan,Lira,retail,low,Tier1,restricted,2025-06-25
CUST004400,Mildred Ibanda,Ugandan,Kampala,retail,high,Tier2,dormant,2025-10-02
CUST004401,James Walakira,Ugandan,Fort Portal,retail,high,Tier1,active,2023-03-20
CUST004402,George Nakaggwa,Ugandan,Mbale,retail,high,Tier2,active,2025-10-31
CUST004403,Namirembe Namagombe,Ugandan,Kyegegwa,retail,low,Tier3,active,2024-03-23
CUST004404,Ivan Mayanja,Ugandan,Gulu,retail,medium,Tier2,restricted,2025-03-05
CUST004405,Ivan Matovu,Ugandan,Jinja,retail,medium,Tier1,active,2025-07-04
CUST004406,Sylvia Chemutai,Ugandan,Mukono,retail,high,Tier1,active,2025-12-02
CUST004407,Aisha Arinaitwe,Ugandan,Masaka,retail,high,Tier3,dormant,2025-06-22
CUST004408,Ritah Waiswa,Ugandan,Wakiso,retail,medium,Tier2,restricted,2024-03-24
CUST004409,Mugisha Luyiga,Ugandan,Masaka,retail,low,Tier3,active,2023-12-14
CUST004410,Martin Ainomugisha,Ugandan,Mukono,retail,high,Tier1,active,2025-08-30
CUST004411,Caleb Nakacwa,Ugandan,Wakiso,retail,high,Tier3,dormant,2024-09-28
CUST004412,Daniel Adams,Tanzanian,Gulu,retail,high,Tier3,active,2024-07-19
CUST004413,Florence Mugisha,Ugandan,Soroti,retail,medium,Tier1,active,2023-12-08
CUST004414,Solomon Kato,Ugandan,Hoima,retail,high,Tier2,dormant,2024-12-18
CUST004415,Margaret Nakandi,Ugandan,Gulu,retail,low,Tier1,active,2023-03-03
CUST004416,David Jones,Kenyan,Kampala,retail,high,Tier2,active,2025-06-28
CUST004417,Trevor Bagiire,Ugandan,Mukono,retail,high,Tier3,dormant,2023-04-28
CUST004418,Fatima Adams,Congolese,Wakiso,retail,high,Tier1,active,2024-09-19
CUST004419,Rose Byaruhanga,Ugandan,Kyegegwa,retail,medium,Tier2,active,2024-02-17
CUST004420,Shamim Ssewava,Ugandan,Arua,retail,high,Tier2,restricted,2025-09-15
CUST004421,Zaina Ssewanyana,Ugandan,Kiboga,retail,low,Tier1,active,2024-05-28
CUST004422,Doreen Yiga,Ugandan,Masaka,retail,low,Tier2,active,2024-05-13
CUST004423,Abraham Barasa,Ugandan,Mbale,retail,low,Tier3,active,2024-05-22
CUST004424,Ahmed Scott,Sudanese,Arua,retail,high,Tier1,active,2026-03-10
CUST004425,Gertrude Kibirige,Ugandan,Mukono,retail,medium,Tier1,restricted,2024-09-01
CUST004426,Edith Nabirye,Ugandan,Soroti,retail,low,Tier3,restricted,2025-05-18
CUST004427,Saul Oringa,Ugandan,Mityana,retail,low,Tier2,active,2023-09-01
CUST004428,Namara Balikuddembe,Ugandan,Mbarara,retail,low,Tier1,active,2026-01-01
CUST004429,Michael Byaruhanga,Ugandan,Masaka,retail,medium,Tier1,active,2025-07-16
CUST004430,Triza Namaganda,Ugandan,Mukono,retail,high,Tier1,restricted,2025-07-03
CUST004431,Dorothy Nansubuga,Ugandan,Hoima,retail,medium,Tier3,restricted,2025-01-20
CUST004432,Joy Galiwango,Ugandan,Mbale,retail,medium,Tier2,dormant,2024-01-24
CUST004433,Benjamin Miller,Rwandan,Kamuli,retail,medium,Tier2,active,2023-08-12
CUST004434,Namagembe Opio,Ugandan,Kibale,retail,low,Tier3,active,2023-09-01
CUST004435,Deborah Bashaija,Ugandan,Kampala,retail,high,Tier1,active,2023-12-05
CUST004436,Kevin Kiconco,Ugandan,Kampala,retail,medium,Tier1,dormant,2024-07-04
CUST004437,Namyalo Kaboyo,Ugandan,Wakiso,retail,medium,Tier1,dormant,2025-07-26
CUST004438,Adong Nabaggala,Ugandan,Mukono,retail,low,Tier1,dormant,2026-02-16
CUST004439,Daisy Abigaba,Ugandan,Lwengo,retail,low,Tier1,active,2024-08-03
CUST004440,Hellen Yiga,Ugandan,Masaka,retail,medium,Tier3,dormant,2025-09-07
CUST004441,Amina Bamwine,Ugandan,Lwengo,retail,high,Tier3,active,2024-09-21
CUST004442,James Olara,Ugandan,Nebbi,retail,high,Tier3,dormant,2024-04-22
CUST004443,Valerie Kaboyo,Ugandan,Bundibugyo,retail,medium,Tier3,dormant,2025-04-20
CUST004444,Peter Nakalema,Ugandan,Masaka,retail,low,Tier3,restricted,2025-04-22
CUST004445,Gift Kansiime,Ugandan,Mbale,retail,low,Tier1,active,2023-03-10
CUST004446,Adong Ladu,Ugandan,Kampala,retail,medium,Tier3,dormant,2024-10-10
CUST004447,Trevor Bamwine,Ugandan,Rakai,retail,medium,Tier3,active,2023-12-20
CUST004448,Trevor Mugabi,Ugandan,Kasese,retail,medium,Tier2,active,2024-01-10
CUST004449,Peace Kalyango,Ugandan,Mubende,retail,medium,Tier2,active,2025-08-21
CUST004450,Olivia Ibanda,Ugandan,Wakiso,retail,high,Tier3,restricted,2023-07-20
CUST004451,Sharifah Kalyango,Ugandan,Jinja,retail,high,Tier3,active,2024-09-08
CUST004452,Shamim Bukenya,Ugandan,Wakiso,retail,high,Tier1,active,2024-04-25
CUST004453,Judith Ntale,Ugandan,Lyantonde,retail,high,Tier1,restricted,2023-09-22
CUST004454,Aisha Namugga,Ugandan,Mukono,retail,high,Tier1,restricted,2025-05-15
CUST004455,John Kiconco,Ugandan,Mbarara,retail,medium,Tier3,active,2025-06-23
CUST004456,Juliet Nakku,Ugandan,Wakiso,retail,high,Tier2,active,2022-12-27
CUST004457,Gertrude Mugisha,Ugandan,Jinja,retail,high,Tier2,restricted,2024-11-19
CUST004458,Nakkazi Nakimera,Ugandan,Mukono,retail,medium,Tier3,active,2024-09-21
CUST004459,Peter Pereza,Ugandan,Mityana,retail,high,Tier3,dormant,2024-09-13
CUST004460,Sarah Young,Kenyan,Mukono,retail,medium,Tier1,active,2023-02-20
CUST004461,Janet Kiyingi,Ugandan,Fort Portal,retail,low,Tier3,active,2024-09-29
CUST004462,Nabasirye Opio,Ugandan,Iganga,retail,high,Tier2,active,2024-12-01
CUST004463,Hope Tumusiime,Ugandan,Mbarara,retail,high,Tier1,restricted,2025-07-25
CUST004464,Naggayi Kalyango,Ugandan,Moroto,retail,high,Tier1,active,2024-08-30
CUST004465,Nakkazi Muhangi,Ugandan,Lira,retail,high,Tier3,active,2025-09-12
CUST004466,Sophia Nabukenya,Ugandan,Mbale,retail,medium,Tier2,active,2025-10-12
CUST004467,William Adams,Burundian,Lyantonde,retail,medium,Tier1,restricted,2024-09-10
CUST004468,Paul Mukasa,Ugandan,Jinja,retail,high,Tier1,active,2025-06-25
CUST004469,Namirembe Ssenfuma,Ugandan,Mukono,retail,low,Tier2,restricted,2025-07-09
CUST004470,Rebecca Bbaale,Ugandan,Mbarara,retail,medium,Tier3,active,2023-11-13
CUST004471,Atim Akello,Ugandan,Kibale,retail,low,Tier1,restricted,2024-12-14
CUST004472,Patrick Barasa,Ugandan,Lira,retail,high,Tier3,active,2024-05-25
CUST004473,Akena Mirembe,Ugandan,Lira,retail,low,Tier3,restricted,2026-01-03
CUST004474,Namazzi Oringa,Ugandan,Moroto,retail,low,Tier3,dormant,2023-01-26
CUST004475,Gertrude Waiswa,Ugandan,Bundibugyo,retail,medium,Tier1,restricted,2025-12-29
CUST004476,Yasin Wasswa,Ugandan,Wakiso,retail,medium,Tier3,active,2023-02-14
CUST004477,Kevin Obua,Ugandan,Tororo,retail,high,Tier2,restricted,2024-05-30
CUST004478,Nambi Ninsiima,Ugandan,Wakiso,retail,low,Tier2,active,2025-01-30
CUST004479,Vincent Mulindwa,Ugandan,Mukono,retail,high,Tier1,dormant,2024-11-30
CUST004480,Trevor Namagombe,Ugandan,Soroti,retail,high,Tier2,active,2024-01-01
CUST004481,Namazzi Nabweteme,Ugandan,Lira,retail,low,Tier2,active,2025-03-29
CUST004482,Valerie Kalema,Ugandan,Wakiso,retail,high,Tier1,dormant,2023-05-25
CUST004483,Harper Smith,Congolese,Wakiso,retail,high,Tier2,active,2025-03-03
CUST004484,Joshua Nansubuga,Ugandan,Jinja,retail,high,Tier2,active,2024-10-23
CUST004485,Judith Isabirye,Ugandan,Mbarara,retail,low,Tier1,active,2025-03-10
CUST004486,Harriet Jjumba,Ugandan,Bukomansimbi,retail,medium,Tier3,active,2025-09-19
CUST004487,Ben Ssewava,Ugandan,Lira,retail,low,Tier2,dormant,2024-03-19
CUST004488,Lucy Ssempijja,Ugandan,Lira,retail,medium,Tier2,dormant,2023-06-03
CUST004489,Sophia Mayanja,Ugandan,Wakiso,retail,low,Tier2,active,2023-02-26
CUST004490,Saul Nabirye,Ugandan,Mukono,retail,high,Tier1,active,2026-03-09
CUST004491,Nambi Kibirige,Ugandan,Mubende,retail,medium,Tier1,active,2025-03-13
CUST004492,George Kikomeko,Ugandan,Bukomansimbi,retail,high,Tier3,restricted,2026-03-25
CUST004493,Nakkazi Nafuna,Ugandan,Kamuli,retail,high,Tier2,active,2024-03-19
CUST004494,Margaret Jjumba,Ugandan,Mbarara,retail,high,Tier3,restricted,2025-01-09
CUST004495,Edith Kijjambu,Ugandan,Mukono,retail,high,Tier3,active,2024-06-02
CUST004496,Namirembe Namutebi,Ugandan,Bukomansimbi,retail,medium,Tier1,dormant,2023-10-08
CUST004497,Gertrude Bategeka,Ugandan,Tororo,retail,high,Tier1,active,2024-10-05
CUST004498,Ronald Muwanga,Ugandan,Wakiso,retail,low,Tier3,dormant,2026-02-11
CUST004499,Faith Tumuhimbise,Ugandan,Mbarara,retail,low,Tier2,dormant,2025-09-01
CUST004500,Ritah Ibanda,Ugandan,Wakiso,retail,high,Tier3,active,2024-10-01
CUST004501,Prisca Mukasa,Ugandan,Wakiso,retail,medium,Tier1,restricted,2024-06-06
CUST004502,Susan Mukwaya,Ugandan,Mbale,retail,medium,Tier2,active,2024-11-09
CUST004503,Mary Byaruhanga,Ugandan,Wakiso,retail,high,Tier3,active,2025-08-16
CUST004504,Peace Pereza,Ugandan,Kampala,retail,medium,Tier2,active,2023-02-15
CUST004505,Oliver Brown,Kenyan,Moroto,retail,medium,Tier3,dormant,2025-04-02
CUST004506,Susan Nakyanzi,Ugandan,Mukono,retail,low,Tier2,active,2023-08-27
CUST004507,Lilian Ssewanyana,Ugandan,Kiboga,retail,low,Tier2,restricted,2024-08-04
CUST004508,Solomon Matovu,Ugandan,Wakiso,retail,low,Tier1,active,2025-10-13
CUST004509,Sheila Nakaggwa,Ugandan,Masaka,retail,medium,Tier3,restricted,2024-08-12
CUST004510,Vanessa Bategeka,Ugandan,Tororo,retail,medium,Tier2,restricted,2023-05-11
CUST004511,Brian Isabirye,Ugandan,Jinja,retail,low,Tier1,active,2024-07-16
CUST004512,Diana Mugabi,Ugandan,Wakiso,retail,low,Tier2,restricted,2023-12-23
CUST004513,Ronald Nakkazi,Ugandan,Masaka,retail,high,Tier3,active,2023-10-24
CUST004514,Mugisha Ntambi,Ugandan,Jinja,retail,high,Tier3,active,2024-06-19
CUST004515,Abel Lwanga,Ugandan,Kampala,retail,low,Tier1,dormant,2024-12-21
CUST004516,Sheila Nabirye,Ugandan,Moroto,retail,high,Tier2,active,2024-09-20
CUST004517,Adong Jjumba,Ugandan,Jinja,retail,low,Tier1,restricted,2025-08-03
CUST004518,Grace Nalubega,Ugandan,Iganga,retail,medium,Tier3,dormant,2024-02-19
CUST004519,Trevor Kalibbala,Ugandan,Arua,retail,low,Tier2,dormant,2022-12-27
CUST004520,Anena Oloya,Ugandan,Masaka,retail,high,Tier2,active,2023-12-04
CUST004521,Ruth Kisembo,Ugandan,Tororo,retail,low,Tier3,active,2025-07-02
CUST004522,Judy Kabagenyi,Ugandan,Lira,retail,low,Tier3,dormant,2022-12-29
CUST004523,Faith Nsubuga,Ugandan,Kampala,retail,high,Tier2,active,2023-10-23
CUST004524,Namagembe Ssenfuma,Ugandan,Kampala,retail,low,Tier1,active,2023-10-09
CUST004525,Lawrence Oringa,Ugandan,Kasese,retail,medium,Tier3,active,2025-09-05
CUST004526,Fatima Miller,Tanzanian,Lira,retail,medium,Tier1,dormant,2025-09-26
CUST004527,Victor Sserugo,Ugandan,Kumi,retail,low,Tier2,restricted,2024-10-24
CUST004528,Adong Babirye,Ugandan,Mityana,retail,high,Tier3,active,2024-02-25
CUST004529,Moses Ssempijja,Ugandan,Kampala,retail,low,Tier3,active,2024-10-05
CUST004530,Namata Muzira,Ugandan,Mubende,retail,high,Tier2,dormant,2024-05-21
CUST004531,Fred Kibirige,Ugandan,Kyegegwa,retail,medium,Tier2,active,2023-04-02
CUST004532,Victor Kahinda,Ugandan,Mukono,retail,high,Tier2,active,2024-09-02
CUST004533,Ronald Okello,Ugandan,Kyenjojo,retail,medium,Tier2,restricted,2023-02-15
CUST004534,Grace Kaddu,Ugandan,Wakiso,retail,medium,Tier2,active,2025-02-01
CUST004535,Solomon Asiimwe,Ugandan,Kampala,retail,medium,Tier3,restricted,2025-09-14
CUST004536,Proscovia Ibanda,Ugandan,Gulu,retail,medium,Tier1,active,2024-09-03
