card_id,account_id,customer_id,card_type,network,masked_pan,issued_at,expiry_month,expiry_year,card_status
CARD003638,ACC005301,CUST005301,virtual,Verve,4000-00XX-XX3654,2025-01-29,12,2030,blocked
CARD003639,ACC005302,CUST005302,virtual,Mastercard,4000-00XX-XX3993,2024-02-10,11,2030,active
CARD003640,ACC005303,CUST005303,virtual,Verve,4000-00XX-XX1830,2025-05-26,09,2029,active
CARD003641,ACC005306,CUST005306,virtual,Mastercard,4000-00XX-XX6554,2024-12-06,02,2028,blocked
CARD003642,ACC005308,CUST005308,virtual,Visa,4000-00XX-XX9925,2023-11-01,04,2031,active
CARD003643,ACC005311,CUST005311,virtual,Mastercard,4000-00XX-XX5320,2023-08-30,12,2029,active
CARD003644,ACC005313,CUST005313,debit,Mastercard,4000-00XX-XX4145,2023-11-02,12,2030,blocked
CARD003645,ACC005317,CUST005317,virtual,Mastercard,4000-00XX-XX8016,2025-03-11,09,2028,blocked
CARD003646,ACC005319,CUST005319,debit,Mastercard,4000-00XX-XX2706,2023-08-17,08,2030,active
CARD003647,ACC005321,CUST005321,virtual,Mastercard,4000-00XX-XX3595,2024-06-18,10,2031,active
CARD003648,ACC005322,CUST005322,debit,Verve,4000-00XX-XX3393,2023-11-13,08,2029,active
CARD003649,ACC005324,CUST005324,debit,Visa,4000-00XX-XX3683,2025-03-08,01,2031,active
CARD003650,ACC005325,CUST005325,virtual,Visa,4000-00XX-XX7627,2026-01-20,06,2031,active
CARD003651,ACC005326,CUST005326,debit,Visa,4000-00XX-XX8734,2026-01-30,05,2029,active
CARD003652,ACC005327,CUST005327,debit,Visa,4000-00XX-XX6353,2024-04-24,10,2030,active
CARD003653,ACC005331,CUST005331,debit,Mastercard,4000-00XX-XX5802,2022-12-21,06,2031,blocked
CARD003654,ACC005332,CUST005332,debit,Verve,4000-00XX-XX6014,2026-02-08,07,2029,active
CARD003655,ACC005333,CUST005333,debit,Mastercard,4000-00XX-XX1430,2025-04-18,05,2029,active
CARD003656,ACC005334,CUST005334,virtual,Verve,4000-00XX-XX9429,2025-02-05,09,2028,blocked
CARD003657,ACC005335,CUST005335,debit,Verve,4000-00XX-XX6716,2025-02-07,03,2030,blocked
CARD003658,ACC005337,CUST005337,debit,Visa,4000-00XX-XX1813,2023-07-25,04,2031,blocked
CARD003659,ACC005339,CUST005339,debit,Verve,4000-00XX-XX0187,2026-01-04,05,2030,blocked
CARD003660,ACC005340,CUST005340,virtual,Mastercard,4000-00XX-XX4386,2024-06-16,05,2031,active
CARD003661,ACC005346,CUST005346,virtual,Visa,4000-00XX-XX9026,2024-09-13,05,2030,active
CARD003662,ACC005348,CUST005348,debit,Mastercard,4000-00XX-XX0261,2025-01-08,02,2030,active
CARD003663,ACC005352,CUST005352,debit,Verve,4000-00XX-XX8625,2025-01-03,04,2031,active
CARD003664,ACC005353,CUST005353,virtual,Visa,4000-00XX-XX3686,2026-03-07,02,2028,active
CARD003665,ACC005354,CUST005354,virtual,Mastercard,4000-00XX-XX4326,2024-05-09,11,2031,active
CARD003666,ACC005355,CUST005355,virtual,Mastercard,4000-00XX-XX6754,2025-07-01,05,2030,active
CARD003667,ACC005357,CUST005357,virtual,Mastercard,4000-00XX-XX2308,2025-10-26,06,2028,active
CARD003668,ACC005358,CUST005358,virtual,Verve,4000-00XX-XX4314,2026-03-20,12,2031,active
CARD003669,ACC005359,CUST005359,virtual,Mastercard,4000-00XX-XX0498,2023-04-25,12,2030,active
CARD003670,ACC005362,CUST005362,debit,Visa,4000-00XX-XX4805,2026-01-06,04,2029,blocked
CARD003671,ACC005363,CUST005363,virtual,Mastercard,4000-00XX-XX3397,2023-04-18,02,2029,active
CARD003672,ACC005366,CUST005366,virtual,Visa,4000-00XX-XX0582,2025-01-08,12,2031,blocked
CARD003673,ACC005367,CUST005367,debit,Verve,4000-00XX-XX5584,2023-05-17,07,2029,active
CARD003674,ACC005368,CUST005368,debit,Mastercard,4000-00XX-XX0764,2023-09-14,07,2031,active
CARD003675,ACC005371,CUST005371,debit,Visa,4000-00XX-XX3572,2025-03-17,04,2029,active
CARD003676,ACC005372,CUST005372,debit,Verve,4000-00XX-XX3732,2025-10-21,03,2029,active
CARD003677,ACC005373,CUST005373,virtual,Mastercard,4000-00XX-XX7415,2022-12-28,05,2030,active
CARD003678,ACC005375,CUST005375,debit,Verve,4000-00XX-XX9690,2024-01-26,08,2030,active
CARD003679,ACC005376,CUST005376,debit,Visa,4000-00XX-XX8417,2025-11-28,12,2028,active
CARD003680,ACC005378,CUST005378,virtual,Verve,4000-00XX-XX2386,2023-01-13,08,2030,active
CARD003681,ACC005381,CUST005381,debit,Visa,4000-00XX-XX2274,2025-04-26,10,2029,active
CARD003682,ACC005383,CUST005383,debit,Verve,4000-00XX-XX0842,2023-02-19,07,2029,active
CARD003683,ACC005385,CUST005385,virtual,Verve,4000-00XX-XX3480,2023-08-24,11,2029,blocked
CARD003684,ACC005386,CUST005386,virtual,Verve,4000-00XX-XX8710,2025-09-15,03,2028,active
CARD003685,ACC005387,CUST005387,debit,Visa,4000-00XX-XX7010,2023-06-21,03,2031,active
CARD003686,ACC005388,CUST005388,virtual,Mastercard,4000-00XX-XX0892,2024-09-02,12,2029,blocked
CARD003687,ACC005392,CUST005392,debit,Visa,4000-00XX-XX2831,2024-11-25,01,2031,blocked
CARD003688,ACC005393,CUST005393,virtual,Mastercard,4000-00XX-XX4267,2023-06-30,03,2029,active
CARD003689,ACC005394,CUST005394,virtual,Mastercard,4000-00XX-XX2797,2024-11-26,11,2030,active
CARD003690,ACC005395,CUST005395,debit,Visa,4000-00XX-XX5491,2025-10-19,04,2029,active
CARD003691,ACC005396,CUST005396,virtual,Visa,4000-00XX-XX7787,2025-03-03,05,2029,active
CARD003692,ACC005397,CUST005397,virtual,Verve,4000-00XX-XX4803,2025-06-11,07,2031,active
CARD003693,ACC005398,CUST005398,debit,Verve,4000-00XX-XX6970,2023-07-10,10,2028,active
CARD003694,ACC005399,CUST005399,debit,Visa,4000-00XX-XX4986,2024-02-01,05,2031,blocked
CARD003695,ACC005400,CUST005400,debit,Mastercard,4000-00XX-XX8685,2024-02-23,06,2028,active
CARD003696,ACC005401,CUST005401,debit,Verve,4000-00XX-XX1011,2023-10-12,08,2031,blocked
CARD003697,ACC005402,CUST005402,debit,Visa,4000-00XX-XX4791,2023-08-03,04,2029,active
CARD003698,ACC005405,CUST005405,virtual,Verve,4000-00XX-XX8036,2023-04-02,07,2030,active
CARD003699,ACC005406,CUST005406,virtual,Mastercard,4000-00XX-XX8223,2023-12-22,04,2029,blocked
CARD003700,ACC005408,CUST005408,virtual,Visa,4000-00XX-XX0416,2023-10-01,11,2030,blocked
CARD003701,ACC005411,CUST005411,virtual,Verve,4000-00XX-XX6796,2024-10-27,09,2030,active
CARD003702,ACC005412,CUST005412,virtual,Mastercard,4000-00XX-XX3232,2025-11-19,04,2029,active
CARD003703,ACC005417,CUST005417,debit,Visa,4000-00XX-XX8495,2026-04-01,06,2031,active
CARD003704,ACC005418,CUST005418,virtual,Visa,4000-00XX-XX8275,2025-09-25,01,2028,active
CARD003705,ACC005420,CUST005420,debit,Verve,4000-00XX-XX8539,2023-04-21,07,2031,active
CARD003706,ACC005421,CUST005421,virtual,Visa,4000-00XX-XX8866,2024-09-20,07,2031,active
CARD003707,ACC005424,CUST005424,virtual,Verve,4000-00XX-XX2245,2023-02-13,08,2028,active
CARD003708,ACC005425,CUST005425,virtual,Verve,4000-00XX-XX2597,2023-02-09,06,2031,blocked
CARD003709,ACC005426,CUST005426,virtual,Mastercard,4000-00XX-XX2806,2023-10-16,08,2030,active
CARD003710,ACC005434,CUST005434,virtual,Visa,4000-00XX-XX2266,2023-09-23,10,2031,blocked
CARD003711,ACC005435,CUST005435,debit,Verve,4000-00XX-XX2186,2023-11-17,09,2029,active
CARD003712,ACC005436,CUST005436,virtual,Visa,4000-00XX-XX4927,2024-01-01,09,2028,blocked
CARD003713,ACC005437,CUST005437,virtual,Mastercard,4000-00XX-XX1444,2025-06-14,01,2030,blocked
CARD003714,ACC005438,CUST005438,virtual,Mastercard,4000-00XX-XX2168,2023-03-04,08,2031,active
CARD003715,ACC005439,CUST005439,debit,Mastercard,4000-00XX-XX1614,2026-01-31,01,2029,blocked
CARD003716,ACC005440,CUST005440,debit,Verve,4000-00XX-XX7122,2024-03-07,10,2031,blocked
CARD003717,ACC005441,CUST005441,virtual,Mastercard,4000-00XX-XX5497,2025-12-01,06,2029,active
CARD003718,ACC005442,CUST005442,virtual,Verve,4000-00XX-XX9807,2025-12-24,11,2031,active
CARD003719,ACC005443,CUST005443,virtual,Verve,4000-00XX-XX9268,2024-04-24,09,2031,active
CARD003720,ACC005444,CUST005444,virtual,Mastercard,4000-00XX-XX6104,2023-08-10,08,2030,active
CARD003721,ACC005445,CUST005445,debit,Mastercard,4000-00XX-XX3260,2025-02-12,11,2028,active
CARD003722,ACC005446,CUST005446,virtual,Verve,4000-00XX-XX9100,2025-04-14,05,2030,active
CARD003723,ACC005447,CUST005447,virtual,Mastercard,4000-00XX-XX1976,2024-02-10,11,2031,active
CARD003724,ACC005448,CUST005448,virtual,Verve,4000-00XX-XX9945,2023-02-06,08,2030,active
CARD003725,ACC005451,CUST005451,virtual,Mastercard,4000-00XX-XX7801,2024-10-07,11,2031,blocked
CARD003726,ACC005452,CUST005452,virtual,Mastercard,4000-00XX-XX9329,2024-07-02,01,2031,active
CARD003727,ACC005453,CUST005453,virtual,Verve,4000-00XX-XX8210,2025-04-16,08,2029,blocked
CARD003728,ACC005454,CUST005454,virtual,Mastercard,4000-00XX-XX7626,2025-08-22,10,2029,active
CARD003729,ACC005455,CUST005455,virtual,Verve,4000-00XX-XX7903,2023-07-03,04,2030,active
CARD003730,ACC005457,CUST005457,virtual,Mastercard,4000-00XX-XX5690,2024-08-30,06,2029,active
CARD003731,ACC005459,CUST005459,debit,Mastercard,4000-00XX-XX6707,2025-11-26,02,2028,blocked
CARD003732,ACC005461,CUST005461,virtual,Mastercard,4000-00XX-XX4508,2023-03-13,05,2031,active
CARD003733,ACC005462,CUST005462,debit,Mastercard,4000-00XX-XX4014,2024-07-17,06,2028,active
CARD003734,ACC005463,CUST005463,debit,Mastercard,4000-00XX-XX6601,2025-11-04,02,2030,active
CARD003735,ACC005464,CUST005464,virtual,Mastercard,4000-00XX-XX9175,2025-11-14,07,2029,active
CARD003736,ACC005465,CUST005465,virtual,Visa,4000-00XX-XX1463,2025-06-08,10,2028,active
CARD003737,ACC005468,CUST005468,virtual,Verve,4000-00XX-XX8052,2024-10-27,02,2030,blocked
CARD003738,ACC005469,CUST005469,virtual,Visa,4000-00XX-XX3249,2024-11-18,05,2029,active
CARD003739,ACC005471,CUST005471,debit,Visa,4000-00XX-XX6791,2024-12-24,05,2030,blocked
CARD003740,ACC005472,CUST005472,debit,Visa,4000-00XX-XX9668,2024-08-26,12,2031,blocked
CARD003741,ACC005473,CUST005473,debit,Verve,4000-00XX-XX6779,2025-09-29,01,2031,active
CARD003742,ACC005476,CUST005476,virtual,Visa,4000-00XX-XX0013,2025-10-15,04,2029,active
CARD003743,ACC005477,CUST005477,debit,Visa,4000-00XX-XX1365,2023-08-23,11,2030,blocked
CARD003744,ACC005478,CUST005478,virtual,Mastercard,4000-00XX-XX6751,2023-09-20,03,2031,blocked
CARD003745,ACC005480,CUST005480,debit,Verve,4000-00XX-XX8421,2026-02-22,10,2031,active
CARD003746,ACC005482,CUST005482,debit,Verve,4000-00XX-XX9190,2025-10-25,02,2030,active
CARD003747,ACC005483,CUST005483,virtual,Verve,4000-00XX-XX3596,2025-01-15,11,2031,blocked
CARD003748,ACC005484,CUST005484,virtual,Visa,4000-00XX-XX4387,2023-11-21,05,2031,blocked
CARD003749,ACC005485,CUST005485,debit,Mastercard,4000-00XX-XX8413,2023-03-06,08,2030,blocked
CARD003750,ACC005486,CUST005486,debit,Mastercard,4000-00XX-XX3313,2025-03-19,06,2028,active
CARD003751,ACC005487,CUST005487,virtual,Verve,4000-00XX-XX4252,2023-11-27,05,2031,active
CARD003752,ACC005489,CUST005489,virtual,Visa,4000-00XX-XX3680,2023-01-25,05,2031,blocked
CARD003753,ACC005490,CUST005490,debit,Mastercard,4000-00XX-XX5040,2025-12-13,09,2028,active
CARD003754,ACC005495,CUST005495,virtual,Verve,4000-00XX-XX0831,2025-02-11,04,2028,blocked
CARD003755,ACC005496,CUST005496,virtual,Verve,4000-00XX-XX8506,2024-05-12,11,2029,active
CARD003756,ACC005498,CUST005498,virtual,Verve,4000-00XX-XX7646,2026-02-07,03,2029,active
CARD003757,ACC005499,CUST005499,debit,Mastercard,4000-00XX-XX8252,2024-10-23,04,2031,blocked
CARD003758,ACC005500,CUST005500,virtual,Verve,4000-00XX-XX3715,2025-12-02,10,2028,blocked
CARD003759,ACC005502,CUST005502,virtual,Verve,4000-00XX-XX1519,2024-11-10,07,2030,active
CARD003760,ACC005503,CUST005503,debit,Verve,4000-00XX-XX1325,2023-03-13,08,2028,blocked
CARD003761,ACC005511,CUST005511,virtual,Verve,4000-00XX-XX7371,2025-02-26,01,2031,active
CARD003762,ACC005512,CUST005512,debit,Mastercard,4000-00XX-XX9922,2024-08-29,04,2028,blocked
CARD003763,ACC005513,CUST005513,virtual,Visa,4000-00XX-XX6261,2023-12-23,06,2029,active
CARD003764,ACC005515,CUST005515,virtual,Verve,4000-00XX-XX4156,2023-10-12,09,2029,blocked
CARD003765,ACC005517,CUST005517,debit,Visa,4000-00XX-XX7547,2025-04-14,10,2029,active
CARD003766,ACC005518,CUST005518,virtual,Verve,4000-00XX-XX9638,2023-03-03,02,2029,active
CARD003767,ACC005522,CUST005522,debit,Mastercard,4000-00XX-XX4189,2026-02-18,01,2028,active
CARD003768,ACC005523,CUST005523,debit,Verve,4000-00XX-XX7295,2025-12-23,01,2030,active
CARD003769,ACC005524,CUST005524,debit,Verve,4000-00XX-XX8515,2026-02-02,12,2028,active
CARD003770,ACC005525,CUST005525,debit,Visa,4000-00XX-XX8539,2024-02-01,05,2030,active
CARD003771,ACC005527,CUST005527,virtual,Mastercard,4000-00XX-XX3810,2023-08-03,09,2030,active
CARD003772,ACC005529,CUST005529,debit,Visa,4000-00XX-XX8506,2024-12-15,03,2030,blocked
CARD003773,ACC005532,CUST005532,virtual,Mastercard,4000-00XX-XX5722,2024-11-16,01,2030,active
CARD003774,ACC005536,CUST005536,virtual,Mastercard,4000-00XX-XX5106,2025-07-25,06,2028,active
CARD003775,ACC005539,CUST005539,virtual,Mastercard,4000-00XX-XX2652,2025-06-02,04,2028,active
CARD003776,ACC005540,CUST005540,debit,Verve,4000-00XX-XX5460,2025-10-22,05,2029,active
CARD003777,ACC005541,CUST005541,virtual,Visa,4000-00XX-XX9097,2025-12-09,11,2030,blocked
CARD003778,ACC005542,CUST005542,virtual,Verve,4000-00XX-XX4695,2024-04-16,10,2030,active
CARD003779,ACC005544,CUST005544,virtual,Verve,4000-00XX-XX1134,2025-12-15,07,2031,blocked
CARD003780,ACC005545,CUST005545,debit,Verve,4000-00XX-XX4956,2026-03-04,08,2028,active
CARD003781,ACC005546,CUST005546,virtual,Verve,4000-00XX-XX9187,2024-01-11,07,2030,active
CARD003782,ACC005548,CUST005548,debit,Verve,4000-00XX-XX8687,2024-05-01,08,2030,active
CARD003783,ACC005549,CUST005549,debit,Verve,4000-00XX-XX5817,2023-02-16,03,2031,active
CARD003784,ACC005550,CUST005550,virtual,Mastercard,4000-00XX-XX6304,2026-02-24,12,2031,active
CARD003785,ACC005551,CUST005551,virtual,Verve,4000-00XX-XX4679,2024-08-04,11,2031,active
CARD003786,ACC005553,CUST005553,debit,Visa,4000-00XX-XX9293,2023-10-02,07,2030,active
CARD003787,ACC005554,CUST005554,virtual,Verve,4000-00XX-XX5631,2024-12-23,07,2029,blocked
CARD003788,ACC005555,CUST005555,virtual,Mastercard,4000-00XX-XX9278,2025-04-21,08,2031,blocked
CARD003789,ACC005556,CUST005556,virtual,Mastercard,4000-00XX-XX5759,2023-11-25,05,2031,blocked
CARD003790,ACC005558,CUST005558,debit,Verve,4000-00XX-XX4579,2024-03-30,01,2030,active
CARD003791,ACC005559,CUST005559,virtual,Mastercard,4000-00XX-XX8908,2024-06-05,02,2029,active
CARD003792,ACC005560,CUST005560,virtual,Mastercard,4000-00XX-XX3474,2025-11-23,10,2030,active
CARD003793,ACC005562,CUST005562,debit,Verve,4000-00XX-XX9681,2026-03-20,02,2028,blocked
CARD003794,ACC005565,CUST005565,virtual,Mastercard,4000-00XX-XX7038,2024-05-04,03,2029,blocked
CARD003795,ACC005566,CUST005566,virtual,Verve,4000-00XX-XX2535,2025-12-14,03,2029,blocked
CARD003796,ACC005568,CUST005568,debit,Mastercard,4000-00XX-XX9690,2025-12-31,08,2028,active
CARD003797,ACC005569,CUST005569,debit,Mastercard,4000-00XX-XX1170,2025-03-13,05,2031,blocked
CARD003798,ACC005571,CUST005571,debit,Visa,4000-00XX-XX5074,2024-04-12,03,2029,blocked
CARD003799,ACC005572,CUST005572,debit,Mastercard,4000-00XX-XX1527,2025-09-17,02,2031,blocked
CARD003800,ACC005573,CUST005573,virtual,Verve,4000-00XX-XX8741,2023-11-23,06,2029,active
CARD003801,ACC005574,CUST005574,debit,Visa,4000-00XX-XX0929,2023-11-04,07,2031,blocked
CARD003802,ACC005575,CUST005575,virtual,Visa,4000-00XX-XX9539,2025-07-15,08,2031,blocked
CARD003803,ACC005577,CUST005577,debit,Visa,4000-00XX-XX4991,2024-04-17,05,2028,blocked
CARD003804,ACC005578,CUST005578,virtual,Verve,4000-00XX-XX9049,2024-10-17,01,2029,active
CARD003805,ACC005580,CUST005580,debit,Verve,4000-00XX-XX5826,2024-01-21,10,2029,active
CARD003806,ACC005583,CUST005583,virtual,Mastercard,4000-00XX-XX9099,2023-08-03,04,2031,blocked
CARD003807,ACC005584,CUST005584,virtual,Visa,4000-00XX-XX0887,2024-12-29,05,2031,blocked
CARD003808,ACC005586,CUST005586,virtual,Visa,4000-00XX-XX4394,2025-02-20,12,2029,blocked
CARD003809,ACC005587,CUST005587,virtual,Verve,4000-00XX-XX9258,2025-01-13,08,2029,active
CARD003810,ACC005588,CUST005588,debit,Visa,4000-00XX-XX5330,2024-06-05,12,2028,blocked
CARD003811,ACC005591,CUST005591,debit,Mastercard,4000-00XX-XX0394,2026-03-11,09,2028,active
CARD003812,ACC005593,CUST005593,virtual,Visa,4000-00XX-XX9759,2025-06-08,05,2031,active
CARD003813,ACC005594,CUST005594,virtual,Verve,4000-00XX-XX2866,2025-11-01,03,2028,active
CARD003814,ACC005597,CUST005597,virtual,Mastercard,4000-00XX-XX7061,2023-07-03,12,2029,blocked
CARD003815,ACC005598,CUST005598,virtual,Verve,4000-00XX-XX6317,2024-04-11,02,2029,active
CARD003816,ACC005599,CUST005599,debit,Verve,4000-00XX-XX5699,2025-03-19,09,2031,blocked
CARD003817,ACC005600,CUST005600,debit,Verve,4000-00XX-XX3128,2024-02-27,09,2030,active
CARD003818,ACC005601,CUST005601,debit,Visa,4000-00XX-XX8521,2024-10-08,05,2030,active
CARD003819,ACC005602,CUST005602,debit,Visa,4000-00XX-XX9686,2024-09-26,08,2031,active
CARD003820,ACC005603,CUST005603,virtual,Verve,4000-00XX-XX6630,2022-12-23,06,2028,active
CARD003821,ACC005605,CUST005605,debit,Mastercard,4000-00XX-XX9243,2024-03-15,04,2030,active
CARD003822,ACC005606,CUST005606,virtual,Mastercard,4000-00XX-XX7291,2022-12-29,01,2030,blocked
CARD003823,ACC005607,CUST005607,debit,Verve,4000-00XX-XX6931,2025-08-02,07,2028,active
CARD003824,ACC005608,CUST005608,debit,Verve,4000-00XX-XX6441,2024-06-13,09,2029,active
CARD003825,ACC005609,CUST005609,virtual,Verve,4000-00XX-XX6385,2024-08-12,08,2031,blocked
CARD003826,ACC005610,CUST005610,debit,Mastercard,4000-00XX-XX1804,2025-04-11,12,2029,active
CARD003827,ACC005611,CUST005611,virtual,Verve,4000-00XX-XX5966,2023-07-24,05,2031,blocked
CARD003828,ACC005612,CUST005612,debit,Mastercard,4000-00XX-XX3659,2025-12-03,09,2029,active
CARD003829,ACC005613,CUST005613,virtual,Verve,4000-00XX-XX3943,2023-09-20,10,2031,active
CARD003830,ACC005614,CUST005614,virtual,Visa,4000-00XX-XX8350,2024-07-09,09,2029,blocked
CARD003831,ACC005615,CUST005615,debit,Visa,4000-00XX-XX9273,2025-09-22,03,2028,blocked
CARD003832,ACC005616,CUST005616,virtual,Mastercard,4000-00XX-XX9067,2024-07-03,05,2030,active
CARD003833,ACC005617,CUST005617,debit,Mastercard,4000-00XX-XX8758,2026-02-24,08,2030,active
CARD003834,ACC005618,CUST005618,debit,Visa,4000-00XX-XX8729,2023-01-19,01,2030,active
CARD003835,ACC005619,CUST005619,debit,Verve,4000-00XX-XX0871,2025-05-27,09,2029,active
CARD003836,ACC005620,CUST005620,debit,Verve,4000-00XX-XX1751,2024-01-22,10,2029,active
CARD003837,ACC005622,CUST005622,virtual,Visa,4000-00XX-XX4577,2025-11-08,01,2031,blocked
CARD003838,ACC005624,CUST005624,virtual,Mastercard,4000-00XX-XX1228,2023-08-04,05,2029,blocked
CARD003839,ACC005625,CUST005625,virtual,Verve,4000-00XX-XX3812,2024-10-10,07,2031,blocked
CARD003840,ACC005627,CUST005627,virtual,Verve,4000-00XX-XX9904,2025-01-08,01,2029,active
CARD003841,ACC005628,CUST005628,virtual,Visa,4000-00XX-XX9689,2026-02-04,11,2030,active
CARD003842,ACC005629,CUST005629,debit,Visa,4000-00XX-XX9985,2024-03-06,04,2030,active
CARD003843,ACC005630,CUST005630,debit,Mastercard,4000-00XX-XX0282,2025-12-04,04,2029,active
CARD003844,ACC005635,CUST005635,virtual,Mastercard,4000-00XX-XX6474,2026-03-17,10,2031,active
CARD003845,ACC005636,CUST005636,virtual,Visa,4000-00XX-XX0603,2025-03-10,01,2028,active
CARD003846,ACC005637,CUST005637,virtual,Mastercard,4000-00XX-XX8064,2023-04-08,09,2031,active
CARD003847,ACC005638,CUST005638,virtual,Verve,4000-00XX-XX3014,2024-10-13,11,2030,blocked
CARD003848,ACC005639,CUST005639,debit,Mastercard,4000-00XX-XX1797,2022-12-19,12,2029,active
CARD003849,ACC005641,CUST005641,debit,Mastercard,4000-00XX-XX0796,2024-05-15,07,2029,blocked
CARD003850,ACC005644,CUST005644,debit,Mastercard,4000-00XX-XX0208,2023-12-19,05,2030,active
CARD003851,ACC005645,CUST005645,virtual,Mastercard,4000-00XX-XX5352,2024-03-01,11,2028,blocked
CARD003852,ACC005646,CUST005646,debit,Mastercard,4000-00XX-XX2667,2023-10-19,04,2030,blocked
CARD003853,ACC005647,CUST005647,debit,Mastercard,4000-00XX-XX4575,2024-09-23,12,2028,active
CARD003854,ACC005648,CUST005648,debit,Verve,4000-00XX-XX0648,2023-03-12,06,2028,blocked
CARD003855,ACC005649,CUST005649,virtual,Verve,4000-00XX-XX3394,2025-08-04,01,2029,active
CARD003856,ACC005650,CUST005650,virtual,Visa,4000-00XX-XX5998,2025-05-07,06,2029,blocked
CARD003857,ACC005651,CUST005651,virtual,Mastercard,4000-00XX-XX8456,2023-04-04,08,2031,blocked
CARD003858,ACC005653,CUST005653,debit,Verve,4000-00XX-XX7504,2025-09-29,08,2031,active
CARD003859,ACC005654,CUST005654,debit,Mastercard,4000-00XX-XX5329,2023-04-09,05,2030,blocked
CARD003860,ACC005655,CUST005655,virtual,Visa,4000-00XX-XX7020,2023-12-27,09,2031,active
CARD003861,ACC005656,CUST005656,virtual,Verve,4000-00XX-XX1206,2026-03-18,04,2029,active
CARD003862,ACC005657,CUST005657,debit,Visa,4000-00XX-XX1261,2023-09-02,11,2029,blocked
CARD003863,ACC005658,CUST005658,debit,Mastercard,4000-00XX-XX3797,2024-05-23,02,2030,active
CARD003864,ACC005659,CUST005659,virtual,Mastercard,4000-00XX-XX1805,2025-09-21,07,2030,active
CARD003865,ACC005660,CUST005660,virtual,Mastercard,4000-00XX-XX7360,2023-12-25,11,2029,active
CARD003866,ACC005662,CUST005662,virtual,Visa,4000-00XX-XX6499,2024-10-04,04,2029,blocked
CARD003867,ACC005663,CUST005663,debit,Verve,4000-00XX-XX4827,2024-02-05,10,2029,active
CARD003868,ACC005664,CUST005664,debit,Verve,4000-00XX-XX0776,2024-09-17,04,2031,active
CARD003869,ACC005665,CUST005665,debit,Visa,4000-00XX-XX1422,2024-06-13,07,2030,active
CARD003870,ACC005667,CUST005667,virtual,Visa,4000-00XX-XX2441,2024-10-06,03,2028,active
CARD003871,ACC005668,CUST005668,debit,Verve,4000-00XX-XX4304,2023-06-05,05,2028,blocked
CARD003872,ACC005669,CUST005669,virtual,Verve,4000-00XX-XX1784,2024-09-17,10,2029,blocked
CARD003873,ACC005671,CUST005671,virtual,Visa,4000-00XX-XX9436,2023-05-18,01,2031,active
CARD003874,ACC005672,CUST005672,virtual,Visa,4000-00XX-XX2879,2024-12-24,12,2031,active
CARD003875,ACC005673,CUST005673,debit,Verve,4000-00XX-XX4669,2024-07-26,10,2031,blocked
